wikidata_id,label,uri
Q3206837,Bambili-Dingila Airport,http://www.wikidata.org/entity/Q3206837
Q1531640,Global Observer,http://www.wikidata.org/entity/Q1531640
Q4073684,Aeroport platform,http://www.wikidata.org/entity/Q4073684
Q30888753,"Aeroporto ""Sergio Aldo Capoferri"" Valbrembo",http://www.wikidata.org/entity/Q30888753
Q2825650,Aero Engineers Australia,http://www.wikidata.org/entity/Q2825650
Q265542,Aerokurier,http://www.wikidata.org/entity/Q265542
Q681134,Bujumbura International Airport,http://www.wikidata.org/entity/Q681134
Q101539,flight attendant,http://www.wikidata.org/entity/Q101539
Q20447285,"Aerodrome R 414, RK1B",http://www.wikidata.org/entity/Q20447285
Q33109177,Aeropro,http://www.wikidata.org/entity/Q33109177
Q102067691,Aeroporto,http://www.wikidata.org/entity/Q102067691
Q28726560,Q28726560,http://www.wikidata.org/entity/Q28726560
Q31202862,Paragominas Airfield,http://www.wikidata.org/entity/Q31202862
Q11956652,Aerospace Industrial Maintenance Norway SF,http://www.wikidata.org/entity/Q11956652
Q4688284,Aerohive Networks,http://www.wikidata.org/entity/Q4688284
Q86729720,Aeroporto de Vera Cruz,http://www.wikidata.org/entity/Q86729720
Q77305023,aeronautics at the Summer Olympics,http://www.wikidata.org/entity/Q77305023
Q53715606,Aero Dive,http://www.wikidata.org/entity/Q53715606
Q5658876,Aero Zeppelin,http://www.wikidata.org/entity/Q5658876
Q1431928,London International Airport,http://www.wikidata.org/entity/Q1431928
Q2671345,Jorge Wilstermann International Airport,http://www.wikidata.org/entity/Q2671345
Q2413018,Tromsø Airport,http://www.wikidata.org/entity/Q2413018
Q5014447,Aerostar Bacău,http://www.wikidata.org/entity/Q5014447
Q96736786,Aeronautical and Space Sciences Japan,http://www.wikidata.org/entity/Q96736786
Q17407318,AS350B3 Écureuil,http://www.wikidata.org/entity/Q17407318
Q70338945,aerobiosis,http://www.wikidata.org/entity/Q70338945
Q76845202,Aerophoto Schiphol,http://www.wikidata.org/entity/Q76845202
Q17219235,Kobe Airport Station,http://www.wikidata.org/entity/Q17219235
Q1016960,Odate-Noshiro Airport,http://www.wikidata.org/entity/Q1016960
Q2476695,Chersky Airport,http://www.wikidata.org/entity/Q2476695
Q25337089,Nouakchott–Oumtounsy International Airport,http://www.wikidata.org/entity/Q25337089
Q1430810,Annecy – Haute-Savoie – Mont Blanc Airport,http://www.wikidata.org/entity/Q1430810
Q381474,Aerogaviota,http://www.wikidata.org/entity/Q381474
Q573379,Jerusalem International Airport,http://www.wikidata.org/entity/Q573379
Q684964,Sanya Phoenix International Airport,http://www.wikidata.org/entity/Q684964
Q707457,Baden Airport,http://www.wikidata.org/entity/Q707457
Q2426249,Grozny Airport,http://www.wikidata.org/entity/Q2426249
Q661389,Lugano Airport,http://www.wikidata.org/entity/Q661389
Q1130231,Turku Airport,http://www.wikidata.org/entity/Q1130231
Q786209,Lhasa Gonggar International Airport,http://www.wikidata.org/entity/Q786209
Q1140972,Federico Fellini International Airport,http://www.wikidata.org/entity/Q1140972
Q794552,Montréal–Mirabel International Airport,http://www.wikidata.org/entity/Q794552
Q1529324,Nagurskoye,http://www.wikidata.org/entity/Q1529324
Q1431553,Inverness Airport,http://www.wikidata.org/entity/Q1431553
Q1332588,Palanga International Airport,http://www.wikidata.org/entity/Q1332588
Q1257392,San Jose International Airport,http://www.wikidata.org/entity/Q1257392
Q1432185,Nicosia International Airport,http://www.wikidata.org/entity/Q1432185
Q1432681,Salalah Airport,http://www.wikidata.org/entity/Q1432681
Q61676310,Johnson Landing Strip Aerodrome,http://www.wikidata.org/entity/Q61676310
Q61723716,Johnson Aerodrome,http://www.wikidata.org/entity/Q61723716
Q61670076,Johnson Field,http://www.wikidata.org/entity/Q61670076
Q61725993,Johnson's Landing Aerodrome,http://www.wikidata.org/entity/Q61725993
Q61667214,Johnson,http://www.wikidata.org/entity/Q61667214
Q61725507,Johnson Fld Aerodrome,http://www.wikidata.org/entity/Q61725507
Q61725276,Johnson Fox Field Aerodrome,http://www.wikidata.org/entity/Q61725276
Q74840494,Johnson Field Airport,http://www.wikidata.org/entity/Q74840494
Q34960857,Lewis Landing Airport,http://www.wikidata.org/entity/Q34960857
Q35274732,Lewis County Regional Airport,http://www.wikidata.org/entity/Q35274732
Q35274699,Lewis Airport,http://www.wikidata.org/entity/Q35274699
Q35274775,Lewis Ranch Airport,http://www.wikidata.org/entity/Q35274775
Q35274754,Lewis Private Airport,http://www.wikidata.org/entity/Q35274754
Q2268242,Selfridge Air National Guard Base,http://www.wikidata.org/entity/Q2268242
Q1431045,Calvi – Sainte-Catherine Airport,http://www.wikidata.org/entity/Q1431045
Q462211,Israeli Air Force,http://www.wikidata.org/entity/Q462211
Q1430945,Banja Luka International Airport,http://www.wikidata.org/entity/Q1430945
Q1088438,Jacksons International Airport,http://www.wikidata.org/entity/Q1088438
Q632277,Almería Airport,http://www.wikidata.org/entity/Q632277
Q1200842,Beijing Nanyuan Airport,http://www.wikidata.org/entity/Q1200842
Q1432206,Norman Manley International Airport,http://www.wikidata.org/entity/Q1432206
Q666704,Monastir Habib Bourguiba International Airport,http://www.wikidata.org/entity/Q666704
Q1430901,Asturias Airport,http://www.wikidata.org/entity/Q1430901
Q392728,King Shaka International Airport,http://www.wikidata.org/entity/Q392728
Q3238350,Nanning Wuxu International Airport,http://www.wikidata.org/entity/Q3238350
Q1199087,Louisville International Airport,http://www.wikidata.org/entity/Q1199087
Q522496,Bonriki International Airport,http://www.wikidata.org/entity/Q522496
Q1427782,Viru Viru International Airport,http://www.wikidata.org/entity/Q1427782
Q644978,Ahmed Sékou Touré International Airport,http://www.wikidata.org/entity/Q644978
Q1398872,Aden International Airport,http://www.wikidata.org/entity/Q1398872
Q932025,Guadalajara-M. Hidalgo y Costilla,http://www.wikidata.org/entity/Q932025
Q3243613,Guiyang Longdongbao International Airport,http://www.wikidata.org/entity/Q3243613
Q1431588,Yakutsk Airport,http://www.wikidata.org/entity/Q1431588
Q1432215,Nîmes-Alès-Camargue-Cévennes Airport,http://www.wikidata.org/entity/Q1432215
Q2571517,Begishevo Airport,http://www.wikidata.org/entity/Q2571517
Q11434817,New Ishigaki Airport,http://www.wikidata.org/entity/Q11434817
Q15496,Devonport Airport,http://www.wikidata.org/entity/Q15496
Q41426,trainer,http://www.wikidata.org/entity/Q41426
Q1875628,aeronautical chart,http://www.wikidata.org/entity/Q1875628
Q535161,José María Córdova International Airport,http://www.wikidata.org/entity/Q535161
Q1378003,Jinan Yaoqiang International Airport,http://www.wikidata.org/entity/Q1378003
Q117708,Billy Bishop Toronto City Airport,http://www.wikidata.org/entity/Q117708
Q1431943,Long Beach Airport,http://www.wikidata.org/entity/Q1431943
Q865475,Santos Dumont Airport,http://www.wikidata.org/entity/Q865475
Q973283,Kuopio Airport,http://www.wikidata.org/entity/Q973283
Q1175431,Gold Coast Airport,http://www.wikidata.org/entity/Q1175431
Q381440,Aerodynamic Park,http://www.wikidata.org/entity/Q381440
Q4688502,Aerovías,http://www.wikidata.org/entity/Q4688502
Q2825643,Aeromere,http://www.wikidata.org/entity/Q2825643
Q2876141,Aéroports de Montréal,http://www.wikidata.org/entity/Q2876141
Q13231321,Aeromachus propinquus,http://www.wikidata.org/entity/Q13231321
Q4000080,Aerotrans Airlines,http://www.wikidata.org/entity/Q4000080
Q22072134,Aero Clube de Santa Catarina,http://www.wikidata.org/entity/Q22072134
Q2825595,Aero Adventure Aviation,http://www.wikidata.org/entity/Q2825595
Q4688167,Aero Union,http://www.wikidata.org/entity/Q4688167
Q2875350,Women's Flying Club La Stella,http://www.wikidata.org/entity/Q2875350
Q2825652,Aeronautica Umbra,http://www.wikidata.org/entity/Q2825652
Q28480381,Aeronca 12 Chum,http://www.wikidata.org/entity/Q28480381
Q2825632,Aerolineas Sudamericanas,http://www.wikidata.org/entity/Q2825632
Q21215063,Aeroglyphidae,http://www.wikidata.org/entity/Q21215063
Q1792374,aerobatic team,http://www.wikidata.org/entity/Q1792374
Q652112,Martin State Airport,http://www.wikidata.org/entity/Q652112
Q2876019,New Castle Airport,http://www.wikidata.org/entity/Q2876019
Q432481,Semey Airport,http://www.wikidata.org/entity/Q432481
Q39732,Fennec,http://www.wikidata.org/entity/Q39732
Q1932805,Temindung Airport,http://www.wikidata.org/entity/Q1932805
Q370924,Joensuu Airport,http://www.wikidata.org/entity/Q370924
Q1431740,Kiruna Airport,http://www.wikidata.org/entity/Q1431740
Q771340,William P. Hobby Airport,http://www.wikidata.org/entity/Q771340
Q1431225,Dnipro International Airport,http://www.wikidata.org/entity/Q1431225
Q1432706,San Antonio International Airport,http://www.wikidata.org/entity/Q1432706
Q657271,Manaus International Airport,http://www.wikidata.org/entity/Q657271
Q82240,Hiroshima Airport,http://www.wikidata.org/entity/Q82240
Q2421203,Shijiazhuang Zhengding International Airport,http://www.wikidata.org/entity/Q2421203
Q1431935,London Biggin Hill Airport,http://www.wikidata.org/entity/Q1431935
Q586862,Jerez Airport,http://www.wikidata.org/entity/Q586862
Q1430971,Boise Airport,http://www.wikidata.org/entity/Q1430971
Q1432399,Pokhara Airport,http://www.wikidata.org/entity/Q1432399
Q133585,airship,http://www.wikidata.org/entity/Q133585
Q61723746,Miller Aerodrome,http://www.wikidata.org/entity/Q61723746
Q61676141,Miller Fld Aerodrome,http://www.wikidata.org/entity/Q61676141
Q61711709,Miller Field Aerodrome,http://www.wikidata.org/entity/Q61711709
Q61673267,Miller's Field Aerodrome,http://www.wikidata.org/entity/Q61673267
Q61668899,Miller Field,http://www.wikidata.org/entity/Q61668899
Q61726759,Miller Field Aerodrome,http://www.wikidata.org/entity/Q61726759
Q61720072,Miller Airfield Aerodrome,http://www.wikidata.org/entity/Q61720072
Q61711857,Miller Aerodrome,http://www.wikidata.org/entity/Q61711857
Q61669760,Miller Aeroplane Field,http://www.wikidata.org/entity/Q61669760
Q61667787,Miller Rla,http://www.wikidata.org/entity/Q61667787
Q49750985,Sky Ranch at Carefree,http://www.wikidata.org/entity/Q49750985
